place_name;yr;period;index_nsa
Vermont;1983;3;11870
Vermont;1983;4;12343
Vermont;1984;1;12191
Vermont;1984;2;12380
Vermont;1984;3;12615
Vermont;1984;4;12684
Vermont;1985;1;12953
Vermont;1985;2;13439
Vermont;1985;3;13613
Vermont;1985;4;13904
Vermont;1986;1;14430
Vermont;1986;2;14657
Vermont;1986;3;15227
Vermont;1986;4;15848
Vermont;1987;1;16334
Vermont;1987;2;16880
Vermont;1987;3;17359
Vermont;1987;4;18159
Vermont;1988;1;18669
Vermont;1988;2;19507
Vermont;1988;3;20115
Vermont;1988;4;20320
Vermont;1989;1;20687
Vermont;1989;2;21197
Vermont;1989;3;21630
Vermont;1989;4;21771
Vermont;1990;1;21541
Vermont;1990;2;21682
Vermont;1990;3;21469
Vermont;1990;4;21621
Vermont;1991;1;21330
Vermont;1991;2;21365
Vermont;1991;3;21300
Vermont;1991;4;21374
Vermont;1992;1;21386
Vermont;1992;2;21456
Vermont;1992;3;21643
Vermont;1992;4;21675
Vermont;1993;1;21589
Vermont;1993;2;21719
Vermont;1993;3;21760
Vermont;1993;4;21873
Vermont;1994;1;21936
Vermont;1994;2;21710
Vermont;1994;3;21760
Vermont;1994;4;21752
Vermont;1995;1;21481
Vermont;1995;2;22030
Vermont;1995;3;22046
Vermont;1995;4;22191
Vermont;1996;1;22559
Vermont;1996;2;22221
Vermont;1996;3;22080
Vermont;1996;4;22096
Vermont;1997;1;22512
Vermont;1997;2;22245
Vermont;1997;3;22522
Vermont;1997;4;22542
Vermont;1998;1;22883
Vermont;1998;2;22880
Vermont;1998;3;22936
Vermont;1998;4;23260
Vermont;1999;1;23524
Vermont;1999;2;23683
Vermont;1999;3;24192
Vermont;1999;4;24504
Vermont;2000;1;25038
Vermont;2000;2;25414
Vermont;2000;3;25957
Vermont;2000;4;26436
Vermont;2001;1;26884
Vermont;2001;2;27412
Vermont;2001;3;28071
Vermont;2001;4;28414
Vermont;2002;1;28993
Vermont;2002;2;29658
Vermont;2002;3;30172
Vermont;2002;4;30440
Vermont;2003;1;30778
Vermont;2003;2;31296
Vermont;2003;3;32107
Vermont;2003;4;33775
Vermont;2004;1;34227
Vermont;2004;2;35213
Vermont;2004;3;37474
Vermont;2004;4;38229
Vermont;2005;1;39393
Vermont;2005;2;40733
Vermont;2005;3;42218
Vermont;2005;4;43074
Vermont;2006;1;43648
Vermont;2006;2;44661
Vermont;2006;3;44845
Vermont;2006;4;45510
Vermont;2007;1;45876
Vermont;2007;2;45827
Vermont;2007;3;45907
Vermont;2007;4;45734
Vermont;2008;1;46368
Vermont;2008;2;45763
Vermont;2008;3;45453
Vermont;2008;4;45374
Vermont;2009;1;45420
Vermont;2009;2;44773
Vermont;2009;3;44511
Vermont;2009;4;44109
Vermont;2010;1;44068
Vermont;2010;2;43962
Vermont;2010;3;44046
Vermont;2010;4;44184
Vermont;2011;1;43908
Vermont;2011;2;43350
Vermont;2011;3;43442
Vermont;2011;4;43995
Vermont;2012;1;43835
Vermont;2012;2;43633
Vermont;2012;3;43763
Vermont;2012;4;43773
Vermont;2013;1;43954
Vermont;2013;2;43577
Vermont;2013;3;43738
Vermont;2013;4;43614
Vermont;2014;1;43283
Vermont;2014;2;43782
Vermont;2014;3;43880
Vermont;2014;4;43832
Vermont;2015;1;44185
Vermont;2015;2;44643
Vermont;2015;3;44659
Vermont;2015;4;44436
Vermont;2016;1;44374
Vermont;2016;2;45063
Vermont;2016;3;45488
Vermont;2016;4;45404
Vermont;2017;1;45534
Vermont;2017;2;46045
Vermont;2017;3;46133
Vermont;2017;4;46745
Vermont;2018;1;46981
Vermont;2018;2;47585
Vermont;2018;3;47770
Vermont;2018;4;47641
Vermont;2019;1;48080
Vermont;2019;2;49158
Vermont;2019;3;49886
Vermont;2019;4;49997
Vermont;2020;1;50645
Vermont;2020;2;50928
Vermont;2020;3;52130
Vermont;2020;4;53539
Vermont;2021;1;54891
Vermont;2021;2;57386
Vermont;2021;3;61065
Vermont;2021;4;62925
Vermont;2022;1;64829
Vermont;2022;2;69430
Vermont;2022;3;72865
Vermont;2022;4;71277
Vermont;2023;1;72644
Vermont;2023;2;77044
Vermont;2023;3;80084
Vermont;2023;4;78303
Vermont;2024;1;80720
Vermont;2024;2;83903
Vermont;2024;3;85325
Washington;1975;1;4634
Washington;1975;2;4731
Washington;1975;3;4974
Washington;1975;4;4811
Washington;1976;1;5040
Washington;1976;2;5363
Washington;1976;3;5663
Washington;1976;4;5781
Washington;1977;1;5979
Washington;1977;2;6297
Washington;1977;3;6732
Washington;1977;4;7080
Washington;1978;1;7437
Washington;1978;2;7976
Washington;1978;3;8405
Washington;1978;4;8689
Washington;1979;1;8903
Washington;1979;2;9389
Washington;1979;3;9594
Washington;1979;4;9799
Washington;1980;1;10000
Washington;1980;2;10027
Washington;1980;3;10354
Washington;1980;4;10182
Washington;1981;1;9998
Washington;1981;2;10412
Washington;1981;3;10526
Washington;1981;4;10365
Washington;1982;1;8645
Washington;1982;2;9333
Washington;1982;3;9367
Washington;1982;4;10350
Washington;1983;1;10472
Washington;1983;2;10467
Washington;1983;3;10393
Washington;1983;4;10488
Washington;1984;1;10678
Washington;1984;2;10747
Washington;1984;3;10931
Washington;1984;4;11002
Washington;1985;1;11050
Washington;1985;2;11091
Washington;1985;3;11157
Washington;1985;4;11209
Washington;1986;1;11346
Washington;1986;2;11418
Washington;1986;3;11470
Washington;1986;4;11593
Washington;1987;1;11707
Washington;1987;2;11805
Washington;1987;3;11891
Washington;1987;4;11966
Washington;1988;1;12193
Washington;1988;2;12377
Washington;1988;3;12631
Washington;1988;4;12785
Washington;1989;1;13227
Washington;1989;2;13787
Washington;1989;3;14442
Washington;1989;4;15314
Washington;1990;1;16424
Washington;1990;2;17355
Washington;1990;3;17640
Washington;1990;4;17765
Washington;1991;1;18192
Washington;1991;2;18354
Washington;1991;3;18430
Washington;1991;4;18815
Washington;1992;1;18904
Washington;1992;2;19079
Washington;1992;3;19337
Washington;1992;4;19537
Washington;1993;1;19622
Washington;1993;2;19835
Washington;1993;3;20105
Washington;1993;4;20333
Washington;1994;1;20585
Washington;1994;2;20970
Washington;1994;3;21104
Washington;1994;4;21047
Washington;1995;1;21256
Washington;1995;2;21492
Washington;1995;3;21811
Washington;1995;4;21988
Washington;1996;1;22186
Washington;1996;2;22211
Washington;1996;3;22329
Washington;1996;4;22518
Washington;1997;1;22671
Washington;1997;2;22968
Washington;1997;3;23440
Washington;1997;4;23752
Washington;1998;1;24213
Washington;1998;2;24565
Washington;1998;3;25025
Washington;1998;4;25308
Washington;1999;1;25547
Washington;1999;2;25986
Washington;1999;3;26285
Washington;1999;4;26491
Washington;2000;1;26957
Washington;2000;2;27234
Washington;2000;3;27600
Washington;2000;4;27953
Washington;2001;1;28632
Washington;2001;2;29021
Washington;2001;3;29316
Washington;2001;4;29509
Washington;2002;1;29872
Washington;2002;2;30233
Washington;2002;3;30601
Washington;2002;4;30861
Washington;2003;1;31114
Washington;2003;2;31381
Washington;2003;3;31771
Washington;2003;4;32576
Washington;2004;1;33070
Washington;2004;2;34056
Washington;2004;3;35482
Washington;2004;4;36299
Washington;2005;1;37459
Washington;2005;2;39458
Washington;2005;3;41207
Washington;2005;4;42928
Washington;2006;1;44468
Washington;2006;2;46006
Washington;2006;3;47362
Washington;2006;4;48384
Washington;2007;1;49254
Washington;2007;2;49810
Washington;2007;3;49940
Washington;2007;4;50218
Washington;2008;1;50080
Washington;2008;2;49095
Washington;2008;3;47627
Washington;2008;4;47134
Washington;2009;1;46764
Washington;2009;2;44770
Washington;2009;3;43288
Washington;2009;4;42708
Washington;2010;1;41969
Washington;2010;2;41483
Washington;2010;3;41470
Washington;2010;4;40737
Washington;2011;1;39368
Washington;2011;2;38372
Washington;2011;3;38485
Washington;2011;4;38520
Washington;2012;1;37897
Washington;2012;2;37571
Washington;2012;3;38256
Washington;2012;4;38719
Washington;2013;1;38995
Washington;2013;2;39711
Washington;2013;3;40549
Washington;2013;4;40944
Washington;2014;1;41382
Washington;2014;2;42475
Washington;2014;3;43408
Washington;2014;4;43836
Washington;2015;1;44434
Washington;2015;2;45743
Washington;2015;3;47017
Washington;2015;4;47805
Washington;2016;1;48760
Washington;2016;2;50504
Washington;2016;3;52037
Washington;2016;4;52766
Washington;2017;1;53710
Washington;2017;2;55812
Washington;2017;3;57452
Washington;2017;4;58306
Washington;2018;1;59672
Washington;2018;2;61788
Washington;2018;3;62503
Washington;2018;4;62635
Washington;2019;1;63509
Washington;2019;2;64801
Washington;2019;3;65638
Washington;2019;4;66384
Washington;2020;1;67528
Washington;2020;2;68555
Washington;2020;3;70122
Washington;2020;4;71982
Washington;2021;1;74141
Washington;2021;2;79755
Washington;2021;3;84444
Washington;2021;4;87249
Washington;2022;1;91038
Washington;2022;2;97277
Washington;2022;3;96394
Washington;2022;4;93588
Washington;2023;1;93373
Washington;2023;2;96278
Washington;2023;3;96860
Washington;2023;4;96291
Washington;2024;1;97630
Washington;2024;2;100918
Washington;2024;3;100982
Wisconsin;1975;1;6174
Wisconsin;1975;2;6282
Wisconsin;1975;3;6484
Wisconsin;1975;4;6902
Wisconsin;1976;1;6547
Wisconsin;1976;2;6530
Wisconsin;1976;3;6750
Wisconsin;1976;4;6842
Wisconsin;1977;1;7306
Wisconsin;1977;2;7609
Wisconsin;1977;3;7808
Wisconsin;1977;4;8086
Wisconsin;1978;1;8466
Wisconsin;1978;2;8750
Wisconsin;1978;3;9085
Wisconsin;1978;4;9280
Wisconsin;1979;1;9666
Wisconsin;1979;2;9979
Wisconsin;1979;3;9946
Wisconsin;1979;4;10039
Wisconsin;1980;1;10000
Wisconsin;1980;2;10093
Wisconsin;1980;3;10492
Wisconsin;1980;4;10164
Wisconsin;1981;1;10279
Wisconsin;1981;2;10295
Wisconsin;1981;3;10321
Wisconsin;1981;4;9110
Wisconsin;1982;1;8589
Wisconsin;1982;2;9635
Wisconsin;1982;3;9849
Wisconsin;1982;4;9939
Wisconsin;1983;1;10387
Wisconsin;1983;2;10628
Wisconsin;1983;3;10585
Wisconsin;1983;4;10607
Wisconsin;1984;1;10608
Wisconsin;1984;2;10792
Wisconsin;1984;3;10806
Wisconsin;1984;4;10628
Wisconsin;1985;1;10794
Wisconsin;1985;2;10975
Wisconsin;1985;3;11073
Wisconsin;1985;4;11080
Wisconsin;1986;1;11238
Wisconsin;1986;2;11367
Wisconsin;1986;3;11398
Wisconsin;1986;4;11444
Wisconsin;1987;1;11535
Wisconsin;1987;2;11665
Wisconsin;1987;3;11818
Wisconsin;1987;4;11945
Wisconsin;1988;1;12022
Wisconsin;1988;2;12221
Wisconsin;1988;3;12445
Wisconsin;1988;4;12511
Wisconsin;1989;1;12740
Wisconsin;1989;2;12882
Wisconsin;1989;3;13098
Wisconsin;1989;4;13175
Wisconsin;1990;1;13381
Wisconsin;1990;2;13593
Wisconsin;1990;3;13778
Wisconsin;1990;4;13803
Wisconsin;1991;1;14001
Wisconsin;1991;2;14202
Wisconsin;1991;3;14417
Wisconsin;1991;4;14555
Wisconsin;1992;1;14725
Wisconsin;1992;2;14987
Wisconsin;1992;3;15171
Wisconsin;1992;4;15367
Wisconsin;1993;1;15490
Wisconsin;1993;2;15709
Wisconsin;1993;3;15933
Wisconsin;1993;4;16138
Wisconsin;1994;1;16563
Wisconsin;1994;2;17171
Wisconsin;1994;3;17546
Wisconsin;1994;4;17572
Wisconsin;1995;1;17790
Wisconsin;1995;2;18181
Wisconsin;1995;3;18431
Wisconsin;1995;4;18656
Wisconsin;1996;1;18805
Wisconsin;1996;2;18985
Wisconsin;1996;3;19205
Wisconsin;1996;4;19426
Wisconsin;1997;1;19642
Wisconsin;1997;2;19810
Wisconsin;1997;3;20078
Wisconsin;1997;4;20280
Wisconsin;1998;1;20410
Wisconsin;1998;2;20649
Wisconsin;1998;3;20888
Wisconsin;1998;4;20964
Wisconsin;1999;1;21334
Wisconsin;1999;2;21678
Wisconsin;1999;3;21970
Wisconsin;1999;4;22099
Wisconsin;2000;1;22774
Wisconsin;2000;2;22893
Wisconsin;2000;3;23230
Wisconsin;2000;4;23512
Wisconsin;2001;1;23866
Wisconsin;2001;2;24191
Wisconsin;2001;3;24513
Wisconsin;2001;4;24697
Wisconsin;2002;1;25102
Wisconsin;2002;2;25449
Wisconsin;2002;3;25715
Wisconsin;2002;4;25901
Wisconsin;2003;1;26170
Wisconsin;2003;2;26403
Wisconsin;2003;3;26801
Wisconsin;2003;4;27684
Wisconsin;2004;1;27895
Wisconsin;2004;2;28463
Wisconsin;2004;3;29515
Wisconsin;2004;4;29857
Wisconsin;2005;1;30405
Wisconsin;2005;2;30950
Wisconsin;2005;3;31545
Wisconsin;2005;4;31856
Wisconsin;2006;1;32097
Wisconsin;2006;2;32054
Wisconsin;2006;3;32208
Wisconsin;2006;4;32605
Wisconsin;2007;1;32736
Wisconsin;2007;2;32682
Wisconsin;2007;3;32505
Wisconsin;2007;4;32678
Wisconsin;2008;1;32753
Wisconsin;2008;2;32261
Wisconsin;2008;3;31685
Wisconsin;2008;4;31754
Wisconsin;2009;1;31901
Wisconsin;2009;2;31422
Wisconsin;2009;3;30724
Wisconsin;2009;4;30636
Wisconsin;2010;1;30243
Wisconsin;2010;2;30067
Wisconsin;2010;3;30382
Wisconsin;2010;4;30187
Wisconsin;2011;1;29521
Wisconsin;2011;2;29029
Wisconsin;2011;3;29295
Wisconsin;2011;4;29402
Wisconsin;2012;1;29125
Wisconsin;2012;2;28885
Wisconsin;2012;3;29159
Wisconsin;2012;4;29158
Wisconsin;2013;1;29058
Wisconsin;2013;2;29041
Wisconsin;2013;3;29062
Wisconsin;2013;4;28931
Wisconsin;2014;1;28872
Wisconsin;2014;2;29328
Wisconsin;2014;3;29653
Wisconsin;2014;4;29799
Wisconsin;2015;1;30003
Wisconsin;2015;2;30299
Wisconsin;2015;3;30553
Wisconsin;2015;4;30738
Wisconsin;2016;1;31006
Wisconsin;2016;2;31443
Wisconsin;2016;3;31877
Wisconsin;2016;4;32087
Wisconsin;2017;1;32376
Wisconsin;2017;2;33151
Wisconsin;2017;3;33565
Wisconsin;2017;4;33611
Wisconsin;2018;1;34082
Wisconsin;2018;2;34938
Wisconsin;2018;3;35375
Wisconsin;2018;4;35496
Wisconsin;2019;1;35858
Wisconsin;2019;2;36520
Wisconsin;2019;3;36986
Wisconsin;2019;4;37225
Wisconsin;2020;1;37527
Wisconsin;2020;2;37803
Wisconsin;2020;3;38529
Wisconsin;2020;4;39311
Wisconsin;2021;1;39865
Wisconsin;2021;2;42015
Wisconsin;2021;3;44113
Wisconsin;2021;4;45096
Wisconsin;2022;1;46303
Wisconsin;2022;2;49740
Wisconsin;2022;3;50762
Wisconsin;2022;4;50628
Wisconsin;2023;1;51051
Wisconsin;2023;2;53654
Wisconsin;2023;3;55334
Wisconsin;2023;4;55256
Wisconsin;2024;1;55969
Wisconsin;2024;2;57993
Wisconsin;2024;3;58864
West Virginia;1975;1;5027
West Virginia;1975;2;6472
West Virginia;1975;3;6573
West Virginia;1975;4;6586
West Virginia;1976;1;6128
West Virginia;1976;2;6754
West Virginia;1976;3;6944
West Virginia;1976;4;6324
West Virginia;1977;1;6969
West Virginia;1977;2;8488
West Virginia;1977;3;7268
West Virginia;1977;4;8534
West Virginia;1978;1;7932
West Virginia;1978;2;8000
West Virginia;1978;3;8226
West Virginia;1978;4;8493
West Virginia;1979;1;7996
West Virginia;1979;2;8829
West Virginia;1979;3;8878
West Virginia;1979;4;9464
West Virginia;1980;1;10000
West Virginia;1980;2;10384
West Virginia;1980;3;10274
West Virginia;1980;4;11658
West Virginia;1981;1;9854
West Virginia;1981;2;9475
West Virginia;1981;3;10931
West Virginia;1981;4;10786
West Virginia;1982;1;6829
West Virginia;1982;2;11352
West Virginia;1982;3;8353
West Virginia;1982;4;8635
West Virginia;1983;1;9789
West Virginia;1983;2;9159
West Virginia;1983;3;9294
West Virginia;1983;4;9170
West Virginia;1984;1;9759
West Virginia;1984;2;9297
West Virginia;1984;3;9394
West Virginia;1984;4;8689
West Virginia;1985;1;9181
West Virginia;1985;2;9526
West Virginia;1985;3;9232
West Virginia;1985;4;8826
West Virginia;1986;1;9522
West Virginia;1986;2;9620
West Virginia;1986;3;9552
West Virginia;1986;4;9809
West Virginia;1987;1;9674
West Virginia;1987;2;9869
West Virginia;1987;3;9521
West Virginia;1987;4;9670
West Virginia;1988;1;9620
West Virginia;1988;2;9965
West Virginia;1988;3;9866
West Virginia;1988;4;9772
West Virginia;1989;1;9853
West Virginia;1989;2;10096
West Virginia;1989;3;10093
West Virginia;1989;4;10093
West Virginia;1990;1;10187
West Virginia;1990;2;10143
West Virginia;1990;3;10455
West Virginia;1990;4;10318
West Virginia;1991;1;10367
West Virginia;1991;2;10697
West Virginia;1991;3;10587
West Virginia;1991;4;10876
West Virginia;1992;1;10903
West Virginia;1992;2;11084
West Virginia;1992;3;11229
West Virginia;1992;4;11347
West Virginia;1993;1;11444
West Virginia;1993;2;11581
West Virginia;1993;3;11843
West Virginia;1993;4;11869
West Virginia;1994;1;12124
West Virginia;1994;2;12266
West Virginia;1994;3;12424
West Virginia;1994;4;12408
West Virginia;1995;1;12556
West Virginia;1995;2;12797
West Virginia;1995;3;13049
West Virginia;1995;4;13069
West Virginia;1996;1;13275
West Virginia;1996;2;13337
West Virginia;1996;3;13384
West Virginia;1996;4;13393
West Virginia;1997;1;13471
West Virginia;1997;2;13732
West Virginia;1997;3;13760
West Virginia;1997;4;13959
West Virginia;1998;1;14260
West Virginia;1998;2;14274
West Virginia;1998;3;14459
West Virginia;1998;4;14625
West Virginia;1999;1;14685
West Virginia;1999;2;14649
West Virginia;1999;3;14712
West Virginia;1999;4;14598
West Virginia;2000;1;14710
West Virginia;2000;2;14825
West Virginia;2000;3;14952
West Virginia;2000;4;15077
West Virginia;2001;1;15507
West Virginia;2001;2;15664
West Virginia;2001;3;15742
West Virginia;2001;4;15885
West Virginia;2002;1;15983
West Virginia;2002;2;16164
West Virginia;2002;3;16298
West Virginia;2002;4;16536
West Virginia;2003;1;16576
West Virginia;2003;2;16750
West Virginia;2003;3;16986
West Virginia;2003;4;17152
West Virginia;2004;1;17414
West Virginia;2004;2;17743
West Virginia;2004;3;18109
West Virginia;2004;4;18421
West Virginia;2005;1;18826
West Virginia;2005;2;19426
West Virginia;2005;3;20094
West Virginia;2005;4;20396
West Virginia;2006;1;20808
West Virginia;2006;2;20607
West Virginia;2006;3;20842
West Virginia;2006;4;21092
West Virginia;2007;1;21235
West Virginia;2007;2;21182
West Virginia;2007;3;21210
West Virginia;2007;4;21388
West Virginia;2008;1;21406
West Virginia;2008;2;21366
West Virginia;2008;3;21043
West Virginia;2008;4;20817
West Virginia;2009;1;21162
West Virginia;2009;2;20890
West Virginia;2009;3;20490
West Virginia;2009;4;20380
West Virginia;2010;1;20394
West Virginia;2010;2;20361
West Virginia;2010;3;20475
West Virginia;2010;4;20628
West Virginia;2011;1;20188
West Virginia;2011;2;19870
West Virginia;2011;3;20203
West Virginia;2011;4;20298
West Virginia;2012;1;20147
West Virginia;2012;2;20190
West Virginia;2012;3;20308
West Virginia;2012;4;20371
West Virginia;2013;1;20321
West Virginia;2013;2;20434
West Virginia;2013;3;20626
West Virginia;2013;4;20806
West Virginia;2014;1;20740
West Virginia;2014;2;20896
West Virginia;2014;3;21094
West Virginia;2014;4;21125
West Virginia;2015;1;21087
West Virginia;2015;2;21612
West Virginia;2015;3;21459
West Virginia;2015;4;21616
West Virginia;2016;1;21714
West Virginia;2016;2;21812
West Virginia;2016;3;21899
West Virginia;2016;4;22010
West Virginia;2017;1;21759
West Virginia;2017;2;21972
West Virginia;2017;3;22082
West Virginia;2017;4;22440
West Virginia;2018;1;22353
West Virginia;2018;2;22702
West Virginia;2018;3;22638
West Virginia;2018;4;22608
West Virginia;2019;1;22666
West Virginia;2019;2;23004
West Virginia;2019;3;23237
West Virginia;2019;4;23496
West Virginia;2020;1;23594
West Virginia;2020;2;23851
West Virginia;2020;3;24293
West Virginia;2020;4;24588
West Virginia;2021;1;25042
West Virginia;2021;2;25697
West Virginia;2021;3;27047
West Virginia;2021;4;27785
West Virginia;2022;1;28152
West Virginia;2022;2;29453
West Virginia;2022;3;29958
West Virginia;2022;4;29880
West Virginia;2023;1;30164
West Virginia;2023;2;30297
West Virginia;2023;3;31603
West Virginia;2023;4;32531
West Virginia;2024;1;32121
West Virginia;2024;2;33432
West Virginia;2024;3;33598
Wyoming;1975;1;4994
Wyoming;1975;2;4793
Wyoming;1975;3;5014
Wyoming;1975;4;5352
Wyoming;1976;1;5443
Wyoming;1976;2;5528
Wyoming;1976;3;5833
Wyoming;1976;4;6307
Wyoming;1977;1;6344
Wyoming;1977;2;6468
Wyoming;1977;3;6714
Wyoming;1977;4;7145
Wyoming;1978;1;7302
Wyoming;1978;2;7660
Wyoming;1978;3;7874
Wyoming;1978;4;8228
Wyoming;1979;1;8737
Wyoming;1979;2;9233
Wyoming;1979;3;9725
Wyoming;1979;4;9655
Wyoming;1980;1;10000
Wyoming;1980;2;9730
Wyoming;1980;3;10130
Wyoming;1980;4;9488
Wyoming;1981;1;10685
Wyoming;1981;2;10950
Wyoming;1981;3;10955
Wyoming;1981;4;10939
Wyoming;1982;1;11049
Wyoming;1982;2;10793
Wyoming;1982;3;10900
Wyoming;1982;4;11257
Wyoming;1983;1;11068
Wyoming;1983;2;10595
Wyoming;1983;3;10317
Wyoming;1983;4;9880
Wyoming;1984;1;10003
Wyoming;1984;2;9563
Wyoming;1984;3;9834
Wyoming;1984;4;9564
Wyoming;1985;1;9711
Wyoming;1985;2;9521
Wyoming;1985;3;9389
Wyoming;1985;4;9413
Wyoming;1986;1;9728
Wyoming;1986;2;9766
Wyoming;1986;3;9469
Wyoming;1986;4;9056
Wyoming;1987;1;9292
Wyoming;1987;2;8763
Wyoming;1987;3;8286
Wyoming;1987;4;7885
Wyoming;1988;1;8110
Wyoming;1988;2;7633
Wyoming;1988;3;8101
Wyoming;1988;4;8115
Wyoming;1989;1;7686
Wyoming;1989;2;8369
Wyoming;1989;3;8327
Wyoming;1989;4;8331
Wyoming;1990;1;8778
Wyoming;1990;2;8541
Wyoming;1990;3;9109
Wyoming;1990;4;8930
Wyoming;1991;1;8989
Wyoming;1991;2;9328
Wyoming;1991;3;9467
Wyoming;1991;4;9548
Wyoming;1992;1;9663
Wyoming;1992;2;9807
Wyoming;1992;3;9983
Wyoming;1992;4;10213
Wyoming;1993;1;10261
Wyoming;1993;2;10566
Wyoming;1993;3;10844
Wyoming;1993;4;11102
Wyoming;1994;1;11359
Wyoming;1994;2;11649
Wyoming;1994;3;12003
Wyoming;1994;4;12166
Wyoming;1995;1;12347
Wyoming;1995;2;12611
Wyoming;1995;3;12764
Wyoming;1995;4;13047
Wyoming;1996;1;13198
Wyoming;1996;2;13294
Wyoming;1996;3;13417
Wyoming;1996;4;13424
Wyoming;1997;1;13514
Wyoming;1997;2;13668
Wyoming;1997;3;13795
Wyoming;1997;4;13992
Wyoming;1998;1;14189
Wyoming;1998;2;14178
Wyoming;1998;3;14263
Wyoming;1998;4;14292
Wyoming;1999;1;14382
Wyoming;1999;2;14585
Wyoming;1999;3;14732
Wyoming;1999;4;14782
Wyoming;2000;1;14984
Wyoming;2000;2;15136
Wyoming;2000;3;15291
Wyoming;2000;4;15625
Wyoming;2001;1;15734
Wyoming;2001;2;16032
Wyoming;2001;3;16276
Wyoming;2001;4;16482
Wyoming;2002;1;16797
Wyoming;2002;2;17029
Wyoming;2002;3;17337
Wyoming;2002;4;17508
Wyoming;2003;1;17716
Wyoming;2003;2;18112
Wyoming;2003;3;18360
Wyoming;2003;4;18715
Wyoming;2004;1;19079
Wyoming;2004;2;19583
Wyoming;2004;3;20316
Wyoming;2004;4;20695
Wyoming;2005;1;21141
Wyoming;2005;2;21807
Wyoming;2005;3;22594
Wyoming;2005;4;23205
Wyoming;2006;1;23871
Wyoming;2006;2;24645
Wyoming;2006;3;25414
Wyoming;2006;4;26090
Wyoming;2007;1;26707
Wyoming;2007;2;27429
Wyoming;2007;3;27795
Wyoming;2007;4;27942
Wyoming;2008;1;28091
Wyoming;2008;2;28168
Wyoming;2008;3;27977
Wyoming;2008;4;27951
Wyoming;2009;1;27957
Wyoming;2009;2;27926
Wyoming;2009;3;27257
Wyoming;2009;4;27042
Wyoming;2010;1;26573
Wyoming;2010;2;26723
Wyoming;2010;3;26695
Wyoming;2010;4;26710
Wyoming;2011;1;26342
Wyoming;2011;2;26037
Wyoming;2011;3;26388
Wyoming;2011;4;26391
Wyoming;2012;1;26445
Wyoming;2012;2;26510
Wyoming;2012;3;26713
Wyoming;2012;4;26924
Wyoming;2013;1;27044
Wyoming;2013;2;27283
Wyoming;2013;3;27291
Wyoming;2013;4;27357
Wyoming;2014;1;27718
Wyoming;2014;2;27851
Wyoming;2014;3;28274
Wyoming;2014;4;28475
Wyoming;2015;1;28675
Wyoming;2015;2;28789
Wyoming;2015;3;29449
Wyoming;2015;4;29385
Wyoming;2016;1;29346
Wyoming;2016;2;29638
Wyoming;2016;3;29850
Wyoming;2016;4;29814
Wyoming;2017;1;29709
Wyoming;2017;2;30012
Wyoming;2017;3;30119
Wyoming;2017;4;30436
Wyoming;2018;1;30918
Wyoming;2018;2;30803
Wyoming;2018;3;31284
Wyoming;2018;4;31524
